ID,x,y,time
45663,48.153027,-122.623846,23-07-16 10:56:12
45663,48.152798,-122.627225,23-07-16 11:13:12
45663,48.153469,-122.629925,23-07-16 11:30:12
45663,48.154708,-122.633199,23-07-16 11:47:10
45663,48.159856,-122.66017,23-07-16 12:21:11
45663,48.153143,-122.678572,23-07-16 12:38:13
45663,48.155144,-122.684445,23-07-16 12:55:17
45663,48.166878,-122.692532,23-07-16 13:12:11
45663,48.175951,-122.698786,23-07-16 13:29:11
45663,48.144753,-122.71818,23-07-16 13:46:14
45663,48.115074,-122.711654,23-07-16 14:03:25
45663,48.117158,-122.709041,23-07-16 14:20:10
45663,48.121044,-122.711573,23-07-16 14:37:12
45663,48.127082,-122.718199,23-07-16 14:54:10
45663,48.127544,-122.716384,23-07-16 15:28:09
45663,48.124066,-122.716317,23-07-16 15:45:09
45663,48.1435,-122.737314,23-07-16 16:19:09
45663,48.153,-122.745005,23-07-16 16:36:09
45663,48.160422,-122.752499,23-07-16 16:53:09
45663,48.165191,-122.75869,23-07-16 17:10:11
45663,48.167358,-122.760941,23-07-16 17:27:11
45663,48.168051,-122.762396,23-07-16 17:44:09
45663,48.165457,-122.761345,23-07-16 18:01:11
45663,48.166266,-122.762595,23-07-16 18:16:07
45663,48.164925,-122.762069,23-07-16 18:31:07
45663,48.163973,-122.756645,23-07-16 18:48:09
45663,48.161502,-122.747558,23-07-16 19:05:07
45663,48.156742,-122.737257,23-07-16 19:22:07
45663,48.149844,-122.726,23-07-16 19:39:09
45663,48.139927,-122.709432,23-07-16 19:56:07
45663,48.130783,-122.695202,23-07-16 20:13:09
45663,48.121172,-122.686025,23-07-16 20:30:11
45663,48.108638,-122.672864,23-07-16 20:47:11
45663,48.094589,-122.660229,23-07-16 21:04:11
45663,48.0835,-122.665742,23-07-16 21:21:07
45663,48.083083,-122.668504,23-07-16 21:38:10
45663,48.08584,-122.668168,23-07-16 21:55:08
45663,48.090093,-122.664927,23-07-16 22:12:07
45663,48.091494,-122.651509,23-07-16 22:29:06
45663,48.085218,-122.642891,23-07-16 22:44:06
45663,48.075618,-122.642395,23-07-16 22:59:08
45663,48.06913,-122.646509,23-07-16 23:14:07
45663,48.06689,-122.653296,23-07-16 23:29:06
45663,48.070175,-122.659239,23-07-16 23:44:06
45663,48.081592,-122.662731,23-07-17 00:01:06
45663,48.093646,-122.657882,23-07-17 00:52:04
45663,48.092482,-122.647718,23-07-17 01:09:04
45663,48.085316,-122.651937,23-07-17 02:00:02
45663,48.098601,-122.658137,23-07-17 02:34:01
45663,48.094249,-122.688999,23-07-17 02:51:03
45663,48.088733,-122.688405,23-07-17 03:08:03
45663,48.108094,-122.687885,23-07-17 04:16:00
45663,48.1133,-122.683425,23-07-17 04:32:58
45663,48.115422,-122.686307,23-07-17 04:49:59
45663,48.117913,-122.693554,23-07-17 05:06:59
45663,48.116066,-122.695346,23-07-17 05:23:59
45663,48.115081,-122.695,23-07-17 05:41:01
45663,48.117147,-122.697808,23-07-17 05:57:57
45663,48.151157,-122.784716,23-07-17 06:14:58
45663,48.131744,-122.898858,23-07-17 06:31:59
45663,48.127512,-122.922975,23-07-17 07:05:54
45663,48.126983,-122.923042,23-07-17 09:28:02
45663,48.127009,-122.922638,23-07-17 09:41:40
45663,48.127881,-122.923206,23-07-17 09:56:47
45663,48.127975,-122.925097,23-07-17 10:41:54
45663,48.125499,-122.920053,23-07-17 11:11:54
45663,48.122604,-122.918614,23-07-17 11:26:40
45663,48.150784,-122.877231,23-07-17 11:43:42
45663,48.153145,-122.871089,23-07-17 12:00:38
45663,48.154196,-122.865022,23-07-17 12:17:47
45663,48.150542,-122.770765,23-07-17 12:34:42
45663,48.154046,-122.780884,23-07-17 12:52:59
45663,48.153963,-122.795981,23-07-17 13:09:59
45663,48.153453,-122.80394,23-07-17 13:27:01
45663,48.152229,-122.809457,23-07-17 13:44:03
45663,48.149387,-122.811821,23-07-17 14:01:06
45663,48.147544,-122.808864,23-07-17 14:18:13
45663,48.14782,-122.793238,23-07-17 14:35:25
45663,48.151648,-122.785558,23-07-17 14:52:17
45663,48.157318,-122.781594,23-07-17 15:09:15
45663,48.163585,-122.790693,23-07-17 15:26:13
45663,48.167627,-122.803014,23-07-17 15:43:15
45663,48.165826,-122.815605,23-07-17 16:00:13
45663,48.15684,-122.79602,23-07-17 16:17:13
45663,48.129541,-122.711999,23-07-17 17:25:10
45663,48.137728,-122.720318,23-07-17 17:42:18
45663,48.144174,-122.723434,23-07-17 17:59:13
45663,48.149019,-122.727291,23-07-17 18:16:11
45663,48.153277,-122.730576,23-07-17 18:33:20
45663,48.155796,-122.734475,23-07-17 18:50:10
45663,48.15724,-122.73595,23-07-17 19:07:10
45663,48.156823,-122.735614,23-07-17 19:22:10
45663,48.154737,-122.730329,23-07-17 19:37:09
45663,48.149299,-122.718012,23-07-17 19:54:11
45663,48.143706,-122.705609,23-07-17 20:11:09
45663,48.129689,-122.686456,23-07-17 20:45:10
45663,48.120423,-122.672757,23-07-17 21:02:07
45663,48.109673,-122.655073,23-07-17 21:19:09
45663,48.097357,-122.64671,23-07-17 21:36:09
45663,48.086397,-122.645617,23-07-17 21:53:07
45663,48.076389,-122.649984,23-07-17 22:10:09
45663,48.06976,-122.658298,23-07-17 22:27:07
45663,48.06977,-122.661924,23-07-17 22:44:09
45663,48.072297,-122.664437,23-07-17 23:01:09
45663,48.079139,-122.666716,23-07-17 23:18:08
45663,48.087333,-122.659085,23-07-17 23:35:09
45663,48.085579,-122.645247,23-07-17 23:52:09
45663,48.07523,-122.644355,23-07-18 00:09:06
45663,48.071813,-122.651212,23-07-18 00:26:06
45663,48.077079,-122.65769,23-07-18 00:43:06
45663,48.084073,-122.654218,23-07-18 01:00:06
45663,48.085392,-122.647154,23-07-18 01:17:07
45663,48.079162,-122.648517,23-07-18 01:51:05
45663,48.066318,-122.682697,23-07-18 02:08:21
45663,48.089877,-122.673073,23-07-18 03:33:02
45663,48.105716,-122.66823,23-07-18 03:50:04
45663,48.119931,-122.667862,23-07-18 04:07:01
45663,48.130983,-122.67064,23-07-18 04:24:01
45663,48.138818,-122.674155,23-07-18 04:41:01
45663,48.147432,-122.681026,23-07-18 04:58:07
45663,48.15434,-122.692827,23-07-18 05:15:01
45663,48.161659,-122.705792,23-07-18 05:32:09
