,*************************************************************************************,,,,,,,,,,,,,,,
513,19,7,23,7,22,6,26526.84,6,48.192704,-122.849045,-2.25,7.92,3.96E-06,3.81,0,20
514,19,7,23,7,39,13,27553.99,8,48.193361,-122.857097,4,7.88,5.59E-06,3.79,0,20
515,19,7,23,7,56,7,28567.91,5,48.194218,-122.861387,-32.75,7.93,8.09E-07,3.79,0,20
516,19,7,23,8,13,13,29593.98,6,48.195146,-122.865681,18.5,7.97,4.56E-06,3.81,0,20
517,19,7,23,8,30,14,30614.99,8,48.196489,-122.868272,0,8.005,4.53E-06,3.81,0,20
518,19,7,23,8,47,5,31625.825,6,48.197247,-122.870037,-37.75,7.925,1.77E-06,3.83,0,20
519,19,7,23,9,4,1,32641.855,7,48.197303,-122.86943,-2,7.8,7.16E-06,3.83,0,20
520,19,7,23,9,21,5,33665.82,5,48.1976,-122.869772,-99.25,7.775,7.64E-07,3.81,0,20
521,19,7,23,9,38,3,34683.855,6,48.196791,-122.871205,-20,7.825,2.86E-06,3.81,0,20
522,19,7,23,9,54,51,35691.885,5,48.126942,-122.922849,-18.75,7.895,3.63E-07,3.79,0,20
523,19,7,23,10,12,2,36722.965,4,48.126893,-122.923426,-18,7.96,4.26E-07,3.81,0,20
524,19,7,23,10,28,50,37730.88,6,48.127065,-122.923002,26.5,7.955,1.98E-06,3.79,0,20
525,19,7,23,10,45,50,38750.905,7,48.122796,-122.903786,-33.5,7.89,5.37E-06,3.81,0,20
526,19,7,23,11,2,53,39773.06,5,48.124064,-122.895426,-9,7.95,1.53E-06,3.81,0,20
527,19,7,23,11,19,55,40795.07,4,48.124784,-122.890025,-9,8.095,3.40E-07,3.81,0,20
528,19,7,23,11,36,54,41814.885,6,48.126774,-122.888737,-38.25,8.05,4.00E-06,3.83,0,20
529,19,7,23,11,54,5,42845.77,4,48.128422,-122.886414,-38,7.805,1.04E-06,3.81,0,20
530,19,7,23,12,10,53,43853.915,5,48.131341,-122.882641,-56.5,7.72,2.05E-06,3.81,0,20
531,19,7,23,12,28,0,44880.62,4,48.136903,-122.880639,-56,8.225,4.73E-07,3.81,0,20
532,19,7,23,12,44,50,45890.945,6,48.128882,-122.880669,-26.75,9999.999,3.93E-06,3.81,0,20
533,19,7,23,13,1,48,46908.925,7,48.125085,-122.877043,-15.25,7.935,2.38E-06,3.81,0,20
534,19,7,23,13,19,6,47946.935,0,0,0,0,9999.999,9999.999,3.79,0,20
535,19,7,23,13,36,11,48971.935,0,0,0,0,9999.999,9999.999,3.79,0,20
536,19,7,23,13,52,55,49975.895,6,48.125881,-122.866386,-40.75,7.765,6.49E-07,3.81,0,20
537,19,7,23,14,9,57,50997.975,5,48.126543,-122.871389,-22,7.85,4.14E-07,3.81,0,20
538,19,7,23,14,26,56,52016.99,5,48.125278,-122.875924,-9.5,8.025,1.21E-06,3.81,0,20
539,19,7,23,14,44,0,53040.945,5,48.124148,-122.878755,-102.75,8.055,8.65E-07,3.81,0,20
540,19,7,23,15,0,56,54056.005,5,48.12187,-122.883463,-41.25,7.99,3.00E-07,3.81,0,20
541,19,7,23,15,17,55,55075.99,5,48.120826,-122.887687,-1.5,7.965,3.70E-07,3.81,0,20
542,19,7,23,15,34,53,56093.005,7,48.119224,-122.891751,-25.5,7.985,4.14E-06,3.79,0,20
543,19,7,23,15,49,54,56994.465,6,48.117751,-122.895501,-68,8.245,6.25E-07,3.79,0,20
544,19,7,23,16,4,57,57897.475,6,48.115768,-122.897747,-68.25,8.6,1.38E-06,3.79,0,20
545,19,7,23,16,19,55,58795.49,7,48.114327,-122.896089,-37.75,8.66,2.53E-06,3.81,0,20
546,19,7,23,16,34,57,59697.51,6,48.113384,-122.896335,-68,8.53,1.04E-06,3.81,0,20
547,19,7,23,16,51,57,60717.04,6,48.11045,-122.89558,-61.75,8.21,1.07E-06,3.81,0,20
548,19,7,23,17,9,4,61744.03,5,48.111047,-122.892238,-123.5,7.875,1.55E-06,3.79,0,20
549,19,7,23,17,25,55,62755.045,7,48.110742,-122.894984,-24.75,7.87,4.32E-06,3.81,0,20
550,19,7,23,17,42,58,63778.05,5,48.11009,-122.897983,-47.75,8.045,2.98E-07,3.81,0,20
551,19,7,23,18,0,7,64807.535,5,48.111277,-122.901196,6.75,8.38,1.85E-07,3.81,0,20
552,19,7,23,18,16,55,65815.08,6,48.11228,-122.902106,-9.5,8.475,5.12E-07,3.81,0,20
553,19,7,23,18,33,54,66834.075,7,48.112786,-122.901464,-6.5,8.125,1.53E-06,3.79,0,20
554,19,7,23,18,50,53,67853.095,7,48.114322,-122.901591,-7.25,7.91,1.18E-06,3.79,0,20
555,19,7,23,19,5,53,68753.56,7,48.114021,-122.90192,-6.75,8.22,3.48E-06,3.81,0,20
556,19,7,23,19,20,53,69653.56,7,48.114123,-122.900516,2.25,8.715,9.56E-07,3.81,0,20
557,19,7,23,19,35,53,70553.595,7,48.1144,-122.899761,-4.25,8.825,2.72E-06,3.81,0,20
558,19,7,23,19,50,53,71453.615,7,48.114217,-122.900064,-14.5,8.66,8.90E-07,3.81,0,20
559,19,7,23,20,5,55,72355.64,6,48.114754,-122.899401,-11.25,8.545,1.29E-06,3.81,0,20
560,19,7,23,20,20,57,73257.695,5,48.114648,-122.896889,-1.5,8.61,2.35E-07,3.81,0,20
561,19,7,23,20,35,57,74157.75,5,48.115247,-122.896866,7.75,8.755,2.25E-07,3.81,0,20
562,19,7,23,20,50,55,75055.715,6,48.116074,-122.897056,3.75,8.805,1.09E-06,3.81,0,20
563,19,7,23,21,5,55,75955.765,6,48.116799,-122.896508,1.75,8.765,1.20E-06,3.79,0,20
564,19,7,23,21,20,53,76853.785,8,48.117129,-122.89378,-8.25,8.755,1.98E-06,3.81,0,20
565,19,7,23,21,37,57,77877.335,5,48.115227,-122.887099,-3.75,8.555,5.40E-07,3.81,0,20
566,19,7,23,21,54,53,78893.325,6,48.113815,-122.8868,-9.75,8.23,1.99E-06,3.81,0,20
567,19,7,23,22,11,53,79913.36,6,48.115926,-122.887214,-11,8.18,1.50E-06,3.81,0,20
568,19,7,23,22,28,53,80933.37,8,48.11977,-122.887917,-14.75,8.34,3.33E-06,3.81,0,20
569,19,7,23,22,46,1,81961.5,4,48.122282,-122.886148,-14,8.515,1.60E-06,3.81,0,20
570,19,7,23,23,2,52,82972.395,6,48.125232,-122.883965,-23.75,8.535,2.97E-06,3.81,0,20
571,19,7,23,23,19,54,83994.445,5,48.128051,-122.880887,7.5,8.43,1.06E-06,3.79,0,20
572,19,7,23,23,36,52,85012.43,5,48.13056,-122.878691,-34.75,8.385,6.11E-07,3.79,0,20
573,19,7,23,23,53,51,86031.455,6,48.134317,-122.875172,-37.5,8.42,1.35E-06,3.79,0,20
574,20,7,23,0,10,52,652.42,5,48.134803,-122.871847,-63,8.455,5.35E-07,3.81,0,20
575,20,7,23,0,27,53,1673.405,6,48.135394,-122.866488,-25.5,8.43,2.88E-06,3.81,0,20
576,20,7,23,0,44,51,2691.4,6,48.144795,-122.796581,-13.5,8.39,1.75E-06,3.79,0,20
577,20,7,23,1,1,56,3716.41,4,48.147245,-122.785591,-13,8.385,1.98E-06,3.79,0,20
578,20,7,23,1,18,51,4731.445,5,48.14932,-122.771479,-21.75,8.425,5.38E-07,3.79,0,20
579,20,7,23,1,35,55,5755.345,4,48.153655,-122.757402,-21,8.415,1.77E-06,3.81,0,20
580,20,7,23,1,53,4,6784.415,3,0,0,0,9999.999,9999.999,3.79,0,20
581,20,7,23,2,9,51,7791.435,6,48.150331,-122.733137,-21.5,8.385,8.33E-07,3.77,0,20
582,20,7,23,2,26,52,8812.475,5,48.144671,-122.727749,29,8.44,1.29E-06,3.79,0,20
583,20,7,23,2,43,50,9830.44,6,48.143858,-122.72835,-29.25,8.485,1.34E-06,3.81,0,20
584,20,7,23,3,0,51,10851.435,6,48.161516,-122.77962,-35.75,8.46,1.50E-06,3.81,0,20
585,20,7,23,3,17,53,11873.43,5,48.161915,-122.780124,-53,8.42,9.41E-08,3.81,0,20
586,20,7,23,3,34,59,12899.5,6,48.161575,-122.783305,-3.75,8.445,1.62E-06,3.79,0,20
587,20,7,23,3,51,50,13910.475,6,48.161284,-122.788749,-2,8.5,2.95E-06,3.79,0,20
588,20,7,23,4,9,5,14945.5,2,0,0,0,9999.999,9999.999,3.79,0,20
589,20,7,23,4,26,2,15962.4,4,0,0,0,9999.999,9999.999,3.79,0,20
590,20,7,23,4,42,47,16967.47,7,48.143029,-122.858589,-2.5,8.5,3.33E-06,3.79,0,20
591,20,7,23,4,59,54,17994.51,5,48.144097,-122.863141,-23.25,8.49,7.83E-07,3.79,0,20
592,20,7,23,5,16,55,19015.51,5,48.144398,-122.868072,-1,8.505,1.34E-06,3.79,0,20
593,20,7,23,5,34,2,20042.495,4,48.142492,-122.873542,-1,8.01,9.32E-07,3.79,0,20
594,20,7,23,5,50,57,21057.48,5,48.140862,-122.878701,-34,9999.999,4.08E-07,3.77,0,20
595,20,7,23,6,8,1,22081.34,5,48.14016,-122.874172,-33,8.91,2.68E-06,3.81,0,20
596,20,7,23,6,25,2,23102.91,3,0,0,0,9999.999,9999.999,3.81,0,20
597,20,7,23,6,41,47,24107.53,6,48.1395,-122.89194,-16.75,9999.999,2.79E-06,3.79,0,20
598,20,7,23,6,58,47,25127.53,6,48.13954,-122.896711,-31.5,8.53,4.14E-06,3.79,0,20
599,20,7,23,7,15,54,26154.54,5,48.139494,-122.900465,-44.25,8.345,1.24E-06,3.79,0,20
600,20,7,23,7,32,54,27174.475,6,48.139715,-122.905135,1,8.415,2.79E-06,3.79,0,20
601,20,7,23,7,49,57,28197.525,5,48.140261,-122.908025,51.25,8.535,3.69E-07,3.77,0,20
602,20,7,23,8,7,0,29220.555,5,48.141574,-122.910809,24.25,8.6,9.96E-07,3.77,0,20
603,20,7,23,8,23,46,30226.54,6,48.143302,-122.912681,2.5,8.58,5.85E-06,3.79,0,20
604,20,7,23,8,41,1,31261.58,1,0,0,0,9999.999,9999.999,3.79,0,20
605,20,7,23,8,57,47,32267.53,5,48.144743,-122.916629,-35.75,8.525,7.53E-07,3.79,0,20
606,20,7,23,9,14,43,33283.535,7,48.145863,-122.91541,-37.25,8.505,4.34E-06,3.79,0,20
607,20,7,23,9,31,45,34305.555,6,48.146875,-122.91585,-42.25,8.535,2.06E-06,3.79,0,20
608,20,7,23,9,48,45,35325.555,6,48.148503,-122.915745,-45,8.57,1.26E-06,3.79,0,20
609,20,7,23,10,5,45,36345.57,5,48.150144,-122.915469,-59.75,8.58,1.07E-06,3.79,0,20
610,20,7,23,10,22,44,37364.55,6,48.151902,-122.913536,-156,8.565,8.17E-07,3.79,0,20
611,20,7,23,10,39,44,38384.585,6,48.153368,-122.911771,-93.25,8.56,9.26E-07,3.79,0,20
612,20,7,23,10,56,44,39404.61,6,48.156141,-122.910515,-71.25,8.595,1.38E-06,3.77,0,20
613,20,7,23,11,13,44,40424.615,6,48.158275,-122.909538,-38.75,8.63,1.43E-06,3.81,0,20
614,20,7,23,11,30,44,41444.62,6,48.160018,-122.908353,-37.5,8.635,1.14E-06,3.79,0,20
615,20,7,23,11,47,51,42471.975,4,48.161881,-122.906077,-37,8.8,1.52E-07,3.79,0,20
616,20,7,23,12,4,43,43483.57,5,48.162937,-122.903821,25.5,8.855,8.25E-08,3.81,0,20
617,20,7,23,12,21,45,44505.685,5,48.165436,-122.902022,44.5,8.655,2.17E-07,3.79,0,20
618,20,7,23,12,38,45,45525.645,5,48.167118,-122.900952,11.75,8.565,1.15E-07,3.79,0,20
619,20,7,23,12,55,53,46553.025,6,48.168667,-122.898979,-32.5,8.79,5.31E-06,3.79,0,20
620,20,7,23,13,12,50,47570.01,7,48.169487,-122.897701,-6.5,9.13,7.61E-06,3.79,0,20
621,20,7,23,13,29,39,48579.64,7,48.145112,-122.810547,-1.25,8.995,3.67E-06,3.77,0,20
622,20,7,23,13,46,40,49600.655,5,48.195801,-122.730122,-17.5,8.58,1.31E-06,3.75,0,20
623,20,7,23,14,3,42,50622.62,5,48.210638,-122.764952,-48.75,8.43,2.75E-07,3.77,0,20
624,20,7,23,14,20,40,51640.66,6,48.215302,-122.77248,-20.25,8.565,2.89E-06,3.79,0,20
625,20,7,23,14,37,46,52666.995,5,48.222896,-122.780775,-62.5,8.895,2.82E-07,3.79,0,20
626,20,7,23,14,54,39,53679.645,6,48.231498,-122.785429,-38,8.985,2.81E-06,3.79,0,20
627,20,7,23,15,11,54,54714.985,0,0,0,0,9999.999,9999.999,3.77,0,20
628,20,7,23,15,28,38,55718.665,6,48.271852,-122.746054,-19,8.7,4.96E-06,3.77,0,20
629,20,7,23,15,45,38,56738.68,6,48.274702,-122.74864,-29.75,8.53,2.53E-06,3.77,0,20
630,20,7,23,16,2,45,57765.01,5,48.276385,-122.753748,12.5,8.76,1.51E-06,3.79,0,20
631,20,7,23,16,19,36,58776.69,7,48.276694,-122.758823,-26,8.965,3.61E-06,3.77,0,20
632,20,7,23,16,36,35,59795.705,7,48.275621,-122.764719,-41.75,8.8,3.57E-06,3.77,0,20
633,20,7,23,16,53,35,60815.72,7,48.273928,-122.767893,-31.25,8.63,1.41E-06,3.77,0,20
634,20,7,23,17,10,42,61842.99,5,48.271599,-122.769163,-16.75,8.77,4.39E-07,3.77,0,20
635,20,7,23,17,27,35,62855.7,6,48.269162,-122.770188,-21.25,8.915,1.12E-06,3.79,0,20
636,20,7,23,17,44,37,63877.715,5,48.26683,-122.771218,-58,8.78,1.56E-07,3.79,0,20
637,20,7,23,18,1,35,64895.76,6,48.264815,-122.772288,-0.75,8.67,8.62E-07,3.77,0,20
638,20,7,23,18,16,34,65794.25,7,48.262723,-122.773701,-9.25,8.95,4.01E-06,3.79,0,20
639,20,7,23,18,31,35,66695.25,7,48.260675,-122.775349,-44.25,9.39,3.39E-06,3.79,0,20
640,20,7,23,18,48,33,67713.74,8,48.258343,-122.776618,-11,9.215,2.21E-06,3.79,0,20
641,20,7,23,19,5,33,68733.755,7,48.256064,-122.777558,10,8.66,4.75E-06,3.77,0,20
642,20,7,23,19,22,41,69762,5,48.253702,-122.777939,-11.25,8.6,1.72E-07,3.77,0,20
643,20,7,23,19,39,36,70776.79,5,48.250888,-122.777553,-16.5,8.865,3.31E-07,3.79,0,20
644,20,7,23,19,54,37,71677.335,5,48.247662,-122.777485,11.75,9.195,2.89E-07,3.79,0,20
645,20,7,23,20,9,35,72575.315,6,48.244298,-122.777788,-3.75,9.49,5.69E-07,3.77,0,20
646,20,7,23,20,24,37,73477.34,5,48.240754,-122.7785,0.75,9.475,1.17E-07,3.77,0,20
647,20,7,23,20,39,35,74375.365,6,48.237242,-122.780178,-0.75,9.345,3.96E-07,3.77,0,20
648,20,7,23,20,56,36,75396.855,5,48.233252,-122.780133,1,9.045,2.02E-07,3.77,0,20
649,20,7,23,21,13,32,76412.875,7,48.226757,-122.78567,22,8.715,4.24E-06,3.77,0,20
650,20,7,23,21,30,32,77432.885,7,48.220077,-122.787821,-1.75,8.715,1.18E-06,3.79,0,20
651,20,7,23,21,47,49,78469.715,2,0,0,0,9999.999,9999.999,3.77,0,20
652,20,7,23,22,4,48,79488.715,0,0,0,0,9999.999,9999.999,3.77,0,20
653,20,7,23,22,21,39,80499.995,5,48.251101,-122.764841,-10,8.94,8.33E-07,3.77,0,20
654,20,7,23,22,38,29,81509.89,7,48.247704,-122.769379,-15.75,9.055,4.56E-06,3.77,0,20
655,20,7,23,22,55,31,82531.955,5,48.242462,-122.773432,-98.75,8.98,6.41E-07,3.77,0,20
656,20,7,23,23,12,29,83549.92,6,48.235825,-122.77798,-32.75,8.9,4.57E-06,3.77,0,20
657,20,7,23,23,29,29,84569.9,5,48.225674,-122.781229,-115.5,8.87,5.14E-07,3.79,0,20
658,20,7,23,23,46,31,85591.76,5,48.212704,-122.781317,-54.5,8.815,6.42E-06,3.79,0,20
659,21,7,23,0,3,28,208.945,6,48.199787,-122.765025,-77,8.825,4.81E-07,3.77,0,20
660,21,7,23,0,20,29,1229.945,6,48.188323,-122.745742,-30.25,8.95,7.56E-07,3.79,0,20
661,21,7,23,0,37,28,2248.96,6,48.176146,-122.72673,-50.25,9.015,9.03E-07,3.77,0,20
662,21,7,23,0,54,28,3268.985,5,48.162807,-122.708565,-37.25,9.005,9.58E-07,3.77,0,20
663,21,7,23,1,11,29,4289.975,5,48.144497,-122.691455,-35.5,8.975,3.79E-07,3.77,0,20
664,21,7,23,1,28,28,5308.955,6,48.124513,-122.674126,-26,8.95,3.05E-06,3.77,0,20
665,21,7,23,1,45,45,6345.95,0,0,0,0,9999.999,9999.999,3.75,0,20
666,21,7,23,2,2,29,7349.96,5,48.090632,-122.637567,-17,8.945,2.76E-07,3.75,0,20
667,21,7,23,2,19,27,8367.975,5,48.109565,-122.715024,-34.5,8.965,4.48E-07,3.77,0,20
668,21,7,23,2,36,44,9404.965,0,0,0,0,9999.999,9999.999,3.77,0,20
669,21,7,23,2,53,30,10410.985,5,48.112956,-122.721514,-22,8.99,1.48E-06,3.77,0,20
670,21,7,23,3,10,26,11426.99,8,48.149664,-122.773652,-27.5,9,2.11E-06,3.77,0,20
671,21,7,23,3,27,27,12447.98,5,48.147109,-122.786262,-18,8.99,5.14E-07,3.77,0,20
672,21,7,23,3,44,30,13470.01,5,48.149164,-122.786715,-6.5,8.99,9.30E-07,3.77,0,20
673,21,7,23,4,1,30,14490.01,5,48.151099,-122.791082,-6.5,9.01,8.02E-07,3.77,0,20
674,21,7,23,4,18,31,15511.01,5,48.152681,-122.796269,4,9.02,2.80E-07,3.77,0,20
675,21,7,23,4,35,34,16534.98,5,48.154491,-122.802266,-33.5,9,5.42E-07,3.77,0,20
676,21,7,23,4,52,42,17562,4,48.156606,-122.808737,-33,8.48,8.18E-07,3.77,0,20
677,21,7,23,5,9,34,18574.01,6,48.157496,-122.817023,-3.75,9999.999,7.13E-07,3.77,0,20
678,21,7,23,5,26,32,19592.97,6,48.158708,-122.828618,-64.75,8.99,2.20E-06,3.75,0,20
679,21,7,23,5,43,29,20609.03,5,48.157472,-122.835733,-22.25,9.255,4.57E-07,3.77,0,20
680,21,7,23,6,0,42,21642.255,3,0,0,0,9999.999,9999.999,3.77,0,20
681,21,7,23,6,17,26,22646.035,6,48.154812,-122.853634,-15.25,9.165,2.05E-06,3.77,0,20
682,21,7,23,6,34,24,23664.035,7,48.123053,-122.914915,8.75,8.99,4.42E-06,3.75,0,20
683,21,7,23,6,51,28,24688.1,5,48.126556,-122.922725,82.5,8.98,6.04E-07,3.77,0,20
684,21,7,23,7,8,25,25705.05,6,48.126885,-122.922924,-2.5,9.07,4.59E-06,3.77,0,20
685,21,7,23,7,25,29,26729.5,5,48.126889,-122.922914,-13.75,9.32,2.68E-07,3.77,0,20
686,21,7,23,7,40,30,27630.78,5,48.128453,-122.923711,-24.25,9.265,5.18E-07,3.75,0,20
687,21,7,23,7,55,26,28526.605,5,48.12652,-122.922285,80.25,9.165,4.41E-07,3.75,0,20
688,21,7,23,8,10,29,29429.605,5,48.126675,-122.922565,102.25,9.555,3.72E-07,3.75,0,20
689,21,7,23,8,25,28,30328.585,6,48.126888,-122.922907,53.5,9.79,1.50E-06,3.77,0,20
690,21,7,23,8,40,29,31229.59,5,48.127089,-122.923216,38.25,9.705,2.75E-07,3.77,0,20
691,21,7,23,8,55,27,32127.505,5,48.126689,-122.923908,1.5,9.505,9.02E-07,3.77,0,20
692,21,7,23,9,12,29,33149.075,5,48.123118,-122.917605,6.25,9.19,1.93E-07,3.77,0,20
693,21,7,23,9,29,27,34167.09,6,48.122924,-122.918945,6.75,8.925,2.97E-06,3.77,0,20
694,21,7,23,9,46,27,35187.075,6,48.124079,-122.919717,-4.25,8.95,2.38E-06,3.77,0,20
695,21,7,23,10,3,27,36207.14,5,48.127259,-122.92324,38.5,9.12,4.76E-06,3.77,0,20
696,21,7,23,10,20,25,37225.13,6,48.126999,-122.923022,16.75,9.22,5.04E-06,3.77,0,20
697,21,7,23,10,37,25,38245.11,7,48.126873,-122.923274,9.25,9.17,2.48E-06,3.77,0,20
