ID,time,mu.x,nu.x,mu.y,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,tod
44067,22-06-23 21:39:21.999992,505999.631628749,-3.25817642647876,5330493.40537565,36.369048185668,0,4820.42404773688,0,4820.42404773688,36.5147008690678,21.65
44067,22-06-23 21:54:19.999992,506010.85092633,214.215252431073,5330509.4225184,75.829217441555,0,4457.71320297751,0,4457.71320297751,227.240499453568,21.9
44067,22-06-23 21:54:21.999992,506010.970471787,216.144806311045,5330509.46465728,75.8704369143484,2.44948974278318,4457.44512024545,2.44948974278318,4457.44512024545,229.074006584801,21.9
44067,22-06-23 22:09:21,506073.045009152,-158.150403021091,5330522.27022075,-42.2998093358739,0,4449.4117588733,0,4449.4117588733,163.709571637045,22.15
44067,22-06-23 22:09:21.999992,506073.000717486,-160.749435508371,5330522.25839603,-42.8382756039711,1.4142135623731,4449.37445041435,1.4142135623731,4449.37445041435,166.359546984781,22.15
44067,22-06-23 22:24:19.999992,505946.506836263,-278.901882404041,5330488.68172004,-154.474069617727,0,4448.7448791766,0,4448.7448791766,318.823616115211,22.4
44067,22-06-23 22:24:21.999992,505946.353039645,-274.771081135772,5330488.59592697,-154.380629860498,2.44948974278318,4448.66519306634,2.44948974278318,4448.66519306634,315.170629825568,22.4
44067,22-06-23 22:39:19.999992,505961.193177077,78.5610250206314,5330462.46596149,36.7968706208693,0,4449.73909347503,0,4449.73909347503,86.7516244215707,22.65
44067,22-06-23 22:39:21.999992,505961.236542946,77.5572976646766,5330462.48684372,38.3767128599098,2.44948974278318,4449.66021174651,2.44948974278318,4449.66021174651,86.5326904180103,22.65
44067,22-06-23 22:54:21,505957.588918939,-55.8345628064016,5330493.69492013,-6.44748022978211,0,4450.24864473885,0,4450.24864473885,56.2055905146048,22.9
44067,22-06-23 22:54:21.999992,505957.573397456,-55.9206563502376,5330493.6929928,-7.42864814748435,1.4142135623731,4450.22572461218,1.4142135623731,4450.22572461218,56.411919130096,22.9
44067,22-06-23 23:09:21.999992,505941.620141425,-44.1539528744421,5330465.11317895,52.7682457354448,0,4449.72920524384,0,4449.72920524384,68.8045006699034,23.15
44067,22-06-23 23:24:21.999992,505933.538302292,-66.5550437131696,5330508.89728133,-82.1151049331228,0,4448.32035716853,0,4448.32035716853,105.69987843815,23.4
44067,22-06-23 23:39:19.999992,505914.046261498,9.52075507007104,5330433.29618088,-60.2035294501517,0,4452.69637410861,0,4452.69637410861,60.9517000202584,23.65
44067,22-06-23 23:39:21.999992,505914.051866741,10.656472427441,5330433.26380481,-56.3556801522803,2.44948974278318,4452.73646199727,2.44948974278318,4452.73646199727,57.3543641759101,23.65
44067,22-06-23 23:54:21.999992,505938.16466628,80.8429809566036,5330489.8403463,146.496400824478,8.60232526704263,4450.77375295577,8.60232526704263,4450.77375295577,167.322392477743,23.9
44067,22-06-23 23:54:29,505938.320092175,79.013762956611,5330490.11815291,139.208771546461,0,4451.29374451968,0,4451.29374451968,160.069537426827,23.9
44067,22-06-24 00:09:21.999992,505944.139981427,-20.8022933308827,5330486.10710074,27.7546211239685,2.44948974278318,4451.42224463148,2.44948974278318,4451.42224463148,34.6850746223664,0.15
44067,22-06-24 00:09:24,505944.128327938,-21.1506678758967,5330486.12283623,28.8947957093482,0,4451.68922994407,0,4451.68922994407,35.808657761517,0.15
44067,22-06-24 00:24:21.999992,505934.718403416,0.424881713078863,5330512.1836295,51.0483476154493,14.6628782986152,4447.29378386452,14.6628782986152,4447.29378386452,51.050115756361,0.4
